"","SHA Code","PCT Code","PCT Name","Treatment Function Code","Treatment Function",">0-1",">1-2",">2-3",">3-4",">4-5",">5-6",">6-7",">7-8",">8-9",">9-10",">10-11",">11-12",">12-13",">13-14",">14-15",">15-16",">16-17",">17-18",">18-19",">19-20",">20-21",">21-22",">22-23",">23-24",">24-25",">25-26",">26-27",">27-28",">28-29",">29-30",">30-31",">31-32",">32-33",">33-34",">34-35",">35-36",">36-37",">37-38",">38-39",">39-40",">40-41",">41-42",">42-43",">43-44",">44-45",">45-46",">46-47",">47-48",">48-49",">49-50",">50-51",">51-52","52 plus","Patients with unknown clock start date","Total number of completed pathways (all)","Total number of completed pathways (with a known clock start)"
"2677","Q38","5QE","OXFORDSHIRE PCT","NP430","Geriatric Medicine",94,44,24,18,11,3,4,4,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,213
"2678","Q38","5QE","OXFORDSHIRE PCT","NP502","Gynaecology",12,18,27,25,24,13,13,33,13,11,19,5,1,5,4,6,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,232
"2679","Q38","5QE","OXFORDSHIRE PCT","NP999","Total",2338,702,570,607,542,507,445,431,341,291,193,130,100,109,97,77,57,36,17,11,10,10,15,10,16,15,11,8,8,10,8,3,10,7,4,2,0,7,1,4,4,0,3,2,0,1,4,3,3,0,2,2,19,2,7805,7803
"2680","Q38","5QE","OXFORDSHIRE PCT","NPX01","Other",1748,275,208,188,152,130,118,116,91,70,59,74,43,33,35,31,21,11,3,5,2,5,6,6,9,7,6,3,6,6,4,2,5,3,2,1,0,5,0,2,1,0,1,1,0,1,3,1,2,0,2,0,6,0,3509,3509
"2681","Q38","5QF","BERKSHIRE WEST PCT","NP100","General Surgery",150,102,20,12,15,23,41,19,8,6,8,13,6,8,5,8,7,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,459,459
"2682","Q38","5QF","BERKSHIRE WEST PCT","NP101","Urology",15,15,21,16,26,22,6,10,10,17,5,7,5,6,3,3,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,192
"2683","Q38","5QF","BERKSHIRE WEST PCT","NP110","Trauma & Orthopaedics",512,20,10,16,14,27,37,35,40,94,23,16,19,4,7,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,883,883
"2684","Q38","5QF","BERKSHIRE WEST PCT","NP120","ENT",202,13,11,12,45,24,14,14,11,8,3,3,1,5,4,1,5,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,383,383
"2685","Q38","5QF","BERKSHIRE WEST PCT","NP130","Ophthalmology",122,21,25,39,23,31,57,22,33,20,10,6,7,0,3,2,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426,426
"2686","Q38","5QF","BERKSHIRE WEST PCT","NP140","Oral Surgery",85,8,6,7,11,11,44,34,12,5,4,1,1,3,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,238
"2687","Q38","5QF","BERKSHIRE WEST PCT","NP150","Neurosurgery",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"2688","Q38","5QF","BERKSHIRE WEST PCT","NP160","Plastic Surgery",4,4,4,2,4,3,4,1,2,0,0,1,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,34
"2689","Q38","5QF","BERKSHIRE WEST PCT","NP170","Cardiothoracic Surgery",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"2690","Q38","5QF","BERKSHIRE WEST PCT","NP300","General Medicine",160,2,5,5,8,11,3,3,9,5,1,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,217
"2691","Q38","5QF","BERKSHIRE WEST PCT","NP301","Gastroenterology",24,12,12,4,3,7,9,7,10,26,4,5,10,3,9,5,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,156
"2692","Q38","5QF","BERKSHIRE WEST PCT","NP320","Cardiology",79,77,41,62,33,28,1,3,1,3,0,2,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335,335
"2693","Q38","5QF","BERKSHIRE WEST PCT","NP330","Dermatology",34,52,20,18,16,9,17,12,14,77,17,8,7,3,5,5,5,10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333,333
"2694","Q38","5QF","BERKSHIRE WEST PCT","NP340","Thoracic Medicine",47,14,11,14,18,18,8,8,6,6,3,4,3,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,170
"2695","Q38","5QF","BERKSHIRE WEST PCT","NP400","Neurology",16,10,4,12,16,36,7,38,38,17,8,9,3,3,8,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,234
"2696","Q38","5QF","BERKSHIRE WEST PCT","NP410","Rheumatology",33,3,2,8,12,15,4,17,10,11,2,4,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,124
"2697","Q38","5QF","BERKSHIRE WEST PCT","NP430","Geriatric Medicine",10,2,4,8,4,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,34
"2698","Q38","5QF","BERKSHIRE WEST PCT","NP502","Gynaecology",41,33,23,27,22,24,28,24,27,18,11,9,3,5,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,302
"2699","Q38","5QF","BERKSHIRE WEST PCT","NP999","Total",1669,416,256,288,307,305,296,277,283,347,128,112,83,52,60,40,38,48,1,2,3,0,0,2,3,1,0,0,1,0,0,0,1,0,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,1,5028,5027
"2700","Q38","5QF","BERKSHIRE WEST PCT","NPX01","Other",134,28,37,26,37,15,15,29,50,33,29,23,18,7,4,4,5,3,0,1,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,506,505
"2701","Q38","5QG","BERKSHIRE EAST PCT","NP100","General Surgery",10,24,15,18,10,6,6,3,3,8,8,5,2,3,7,1,5,4,3,2,1,1,1,2,2,1,1,0,1,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,1,0,4,0,168,168
"2702","Q38","5QG","BERKSHIRE EAST PCT","NP101","Urology",5,16,20,10,11,6,4,8,3,2,7,2,3,2,2,2,3,2,0,0,0,0,0,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,2,0,0,0,0,4,0,124,124
"2703","Q38","5QG","BERKSHIRE EAST PCT","NP110","Trauma & Orthopaedics",38,9,33,46,38,49,25,23,17,16,12,11,6,8,9,8,3,3,4,3,1,2,1,3,2,0,1,4,1,2,1,0,2,2,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,10,0,400,400
"2704","Q38","5QG","BERKSHIRE EAST PCT","NP120","ENT",30,5,5,6,8,8,12,15,16,7,2,5,0,1,3,2,5,3,4,2,1,1,0,1,1,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,152,152
"2705","Q38","5QG","BERKSHIRE EAST PCT","NP130","Ophthalmology",467,17,17,14,22,25,26,37,26,36,31,16,9,2,8,2,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,763,763
"2706","Q38","5QG","BERKSHIRE EAST PCT","NP140","Oral Surgery",13,5,2,2,2,1,5,4,9,3,7,2,6,2,2,0,1,3,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,74,74
"2707","Q38","5QG","BERKSHIRE EAST PCT","NP150","Neurosurgery",0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
"2708","Q38","5QG","BERKSHIRE EAST PCT","NP160","Plastic Surgery",11,10,7,13,15,9,3,6,1,0,3,4,1,1,0,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,1,1,0,3,0,99,99
"2709","Q38","5QG","BERKSHIRE EAST PCT","NP170","Cardiothoracic Surgery",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
"2710","Q38","5QG","BERKSHIRE EAST PCT","NP300","General Medicine",22,7,2,8,8,8,4,4,2,7,3,1,3,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,88,88
"2711","Q38","5QG","BERKSHIRE EAST PCT","NP301","Gastroenterology",4,10,8,6,8,7,6,5,7,6,4,3,4,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,86,86
"2712","Q38","5QG","BERKSHIRE EAST PCT","NP320","Cardiology",10,79,18,10,11,14,9,8,9,5,5,1,1,2,2,3,0,5,2,0,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,13,0,220,220
"2713","Q38","5QG","BERKSHIRE EAST PCT","NP330","Dermatology",20,40,17,8,8,3,11,13,28,10,26,3,9,7,2,0,0,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,211,211
"2714","Q38","5QG","BERKSHIRE EAST PCT","NP340","Thoracic Medicine",3,4,4,2,8,2,7,6,3,1,1,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,53,53
"2715","Q38","5QG","BERKSHIRE EAST PCT","NP400","Neurology",5,8,6,4,10,5,10,12,8,9,10,7,8,2,9,4,1,4,3,5,3,2,2,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,144,144
"2716","Q38","5QG","BERKSHIRE EAST PCT","NP410","Rheumatology",9,7,10,8,6,6,6,7,2,5,1,1,0,0,0,1,0,0,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,78,77
"2717","Q38","5QG","BERKSHIRE EAST PCT","NP430","Geriatric Medicine",5,1,3,2,2,0,1,0,3,0,1,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23
"2718","Q38","5QG","BERKSHIRE EAST PCT","NP502","Gynaecology",185,32,39,15,23,32,28,23,15,2,3,5,5,0,2,5,0,2,1,1,2,0,1,0,1,1,1,2,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,2,1,0,0,0,0,0,0,0,1,436,435
"2719","Q38","5QG","BERKSHIRE EAST PCT","NP999","Total",2081,397,278,211,228,214,200,204,182,151,148,89,72,46,56,39,28,42,23,22,18,14,19,18,14,13,12,8,7,10,5,7,6,2,2,2,1,0,3,5,3,5,4,2,7,5,4,5,2,2,3,3,46,5,4973,4968
"2720","Q38","5QG","BERKSHIRE EAST PCT","NPX01","Other",1244,123,72,39,37,33,35,29,29,33,24,22,11,11,5,7,5,8,5,5,6,6,9,8,6,6,5,2,4,4,2,0,0,0,0,0,0,0,0,0,0,1,0,2,2,1,0,0,0,0,0,0,3,3,1847,1844
"2721","Q38","5QT","ISLE OF WIGHT NHS PCT","NP100","General Surgery",23,57,46,14,19,14,12,11,5,6,6,2,3,3,4,2,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,233,233
"2722","Q38","5QT","ISLE OF WIGHT NHS PCT","NP101","Urology",3,7,1,8,3,3,4,3,3,0,0,3,4,1,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50
"2723","Q38","5QT","ISLE OF WIGHT NHS PCT","NP110","Trauma & Orthopaedics",273,35,50,55,18,8,7,3,7,1,2,3,6,1,3,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,479,479
"2724","Q38","5QT","ISLE OF WIGHT NHS PCT","NP120","ENT",3,9,6,3,7,5,9,15,14,20,7,7,3,3,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,117
"2725","Q38","5QT","ISLE OF WIGHT NHS PCT","NP130","Ophthalmology",54,24,23,8,5,4,15,26,18,24,8,17,23,7,4,2,3,2,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,271
"2726","Q38","5QT","ISLE OF WIGHT NHS PCT","NP140","Oral Surgery",43,27,28,17,6,10,5,3,3,7,17,15,17,37,3,6,7,3,1,1,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,262
"2727","Q38","5QT","ISLE OF WIGHT NHS PCT","NP150","Neurosurgery",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
"2728","Q38","5QT","ISLE OF WIGHT NHS PCT","NP160","Plastic Surgery",2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
"2729","Q38","5QT","ISLE OF WIGHT NHS PCT","NP170","Cardiothoracic Surgery",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2730","Q38","5QT","ISLE OF WIGHT NHS PCT","NP300","General Medicine",15,9,3,4,1,4,1,4,1,1,3,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,52
"2731","Q38","5QT","ISLE OF WIGHT NHS PCT","NP301","Gastroenterology",12,2,0,7,3,1,1,2,3,0,1,1,0,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,38
"2732","Q38","5QT","ISLE OF WIGHT NHS PCT","NP320","Cardiology",29,18,12,2,5,6,3,1,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,82
"2733","Q38","5QT","ISLE OF WIGHT NHS PCT","NP330","Dermatology",14,5,8,2,2,3,5,6,9,3,5,2,3,3,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,74
"2734","Q38","5QT","ISLE OF WIGHT NHS PCT","NP340","Thoracic Medicine",3,2,1,3,1,1,3,4,2,1,0,2,4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30
"2735","Q38","5QT","ISLE OF WIGHT NHS PCT","NP400","Neurology",0,1,0,0,1,0,0,1,0,0,4,4,11,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,33
"2736","Q38","5QT","ISLE OF WIGHT NHS PCT","NP410","Rheumatology",5,4,4,4,5,4,3,5,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40
"2737","Q38","5QT","ISLE OF WIGHT NHS PCT","NP430","Geriatric Medicine",3,1,1,0,0,0,2,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11
"2738","Q38","5QT","ISLE OF WIGHT NHS PCT","NP502","Gynaecology",20,24,28,23,11,20,14,5,1,2,1,1,2,1,0,2,4,2,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,164
"2739","Q38","5QT","ISLE OF WIGHT NHS PCT","NP999","Total",580,274,248,191,125,130,121,119,105,105,74,72,87,92,27,20,31,18,2,3,7,3,1,2,1,2,1,2,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2448,2448
"2740","Q38","5QT","ISLE OF WIGHT NHS PCT","NPX01","Other",78,49,37,41,37,47,37,30,32,38,18,15,7,24,3,3,2,4,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506,506
"2741","Q39","5A3","SOUTH GLOUCESTERSHIRE PCT","NP100","General Surgery",114,55,18,18,8,11,11,17,4,8,4,4,3,2,2,2,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,288,288
"2742","Q39","5A3","SOUTH GLOUCESTERSHIRE PCT","NP101","Urology",3,11,12,8,7,3,0,0,3,2,3,0,3,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,62
"2743","Q39","5A3","SOUTH GLOUCESTERSHIRE PCT","NP110","Trauma & Orthopaedics",51,106,115,19,21,17,18,25,7,8,6,8,6,5,6,3,6,1,1,1,1,5,1,1,1,0,0,3,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447,447
"2744","Q39","5A3","SOUTH GLOUCESTERSHIRE PCT","NP120","ENT",32,14,10,10,8,5,8,8,17,4,13,10,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,143,143
"2745","Q39","5A3","SOUTH GLOUCESTERSHIRE PCT","NP130","Ophthalmology",13,17,20,41,24,12,26,26,21,10,22,11,6,2,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255
"2746","Q39","5A3","SOUTH GLOUCESTERSHIRE PCT","NP140","Oral Surgery",18,6,5,14,18,11,9,8,2,1,8,5,4,5,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,120
"2747","Q39","5A3","SOUTH GLOUCESTERSHIRE PCT","NP150","Neurosurgery",0,1,3,0,0,1,2,2,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13
"2748","Q39","5A3","SOUTH GLOUCESTERSHIRE PCT","NP160","Plastic Surgery",47,23,6,4,2,2,2,2,0,2,3,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,99,99
"2749","Q39","5A3","SOUTH GLOUCESTERSHIRE PCT","NP170","Cardiothoracic Surgery",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2750","Q39","5A3","SOUTH GLOUCESTERSHIRE PCT","NP300","General Medicine",66,10,26,14,15,16,14,21,16,6,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,209
"2751","Q39","5A3","SOUTH GLOUCESTERSHIRE PCT","NP301","Gastroenterology",2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"2752","Q39","5A3","SOUTH GLOUCESTERSHIRE PCT","NP320","Cardiology",12,26,5,4,4,7,5,3,7,4,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,85
"2753","Q39","5A3","SOUTH GLOUCESTERSHIRE PCT","NP330","Dermatology",9,27,11,8,2,1,5,9,6,21,21,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,127
"2754","Q39","5A3","SOUTH GLOUCESTERSHIRE PCT","NP340","Thoracic Medicine",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"2755","Q39","5A3","SOUTH GLOUCESTERSHIRE PCT","NP400","Neurology",3,1,1,4,2,3,1,4,4,5,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32
"2756","Q39","5A3","SOUTH GLOUCESTERSHIRE PCT","NP410","Rheumatology",5,4,3,1,8,6,12,12,4,3,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68
"2757","Q39","5A3","SOUTH GLOUCESTERSHIRE PCT","NP430","Geriatric Medicine",1,1,0,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8
"2758","Q39","5A3","SOUTH GLOUCESTERSHIRE PCT","NP502","Gynaecology",6,16,9,8,8,18,14,10,10,3,2,4,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,112
"2759","Q39","5A3","SOUTH GLOUCESTERSHIRE PCT","NP999","Total",603,369,346,211,147,129,148,192,118,98,120,72,36,27,14,9,14,2,4,3,3,5,2,3,2,1,1,3,3,2,1,1,1,0,0,2,1,1,1,1,0,2,0,2,0,1,0,0,0,0,0,0,0,1,2702,2701
"2760","Q39","5A3","SOUTH GLOUCESTERSHIRE PCT","NPX01","Other",221,50,102,57,20,12,21,44,17,18,24,15,7,6,2,1,0,0,2,0,2,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,630,629
"2761","Q39","5F1","PLYMOUTH TEACHING PCT","NP100","General Surgery",103,46,13,19,26,13,7,10,6,9,8,8,11,6,4,7,9,3,1,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317,317
"2762","Q39","5F1","PLYMOUTH TEACHING PCT","NP101","Urology",13,9,3,3,6,10,10,1,5,6,5,5,9,5,4,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100
"2763","Q39","5F1","PLYMOUTH TEACHING PCT","NP110","Trauma & Orthopaedics",33,20,24,29,29,19,17,17,12,10,14,20,28,17,22,8,13,11,3,1,1,0,0,1,0,0,2,0,1,1,2,0,1,0,1,1,0,1,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,363,363
"2764","Q39","5F1","PLYMOUTH TEACHING PCT","NP120","ENT",18,43,17,52,32,9,10,7,15,9,8,9,7,5,5,5,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255
"2765","Q39","5F1","PLYMOUTH TEACHING PCT","NP130","Ophthalmology",35,35,49,14,11,12,19,7,4,3,6,3,6,4,1,2,2,3,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,223
